Stanice ID|Doména ID|Přístroj|Začátek měření|Konec měření|Výška přístroje [m]
B2SLOU01|SCE|Sněhoměrná lať|1961-01-01|2013-09-30|0
B2SOSU01|SCE|Sněhoměrná lať|2013-11-01|2020-12-31|0
B2STRE01|SCE|Sněhoměrná lať|2010-05-01|2018-10-31|0
B2SVLK01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B2SYNA01|SCE|Sněhoměrná lať|1996-07-01|2012-11-30|0
B2TESA01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B2TISN01|SCE|Sněhoměrná lať|1961-01-01|1974-12-31|0
B2TISN01|SCE|Sněhoměrná lať|1975-02-01|1986-12-31|0
B2TISN01|SCE|Sněhoměrná lať|1987-04-01|1993-08-31|0
B2TROU01|SCE|Sněhoměrná lať|1981-04-01|2020-12-31|0
B2TVOR01|SCE|Sněhoměrná lať|1961-01-01|1980-06-30|0
B2VALT01|SCE|Sněhoměrná lať|1961-01-01|2018-10-31|0
B2VALT01|SCE|Sněhoměrná lať|2019-04-01|2020-12-31|0
B2VANO01|SCE|Sněhoměrná lať|1961-01-01|1980-06-30|0
B2VEBI01|SCE|Sněhoměrná lať|2010-05-01|2020-04-30|0
B2VEBI01|SCE|Sněhoměrná lať|2020-09-01|2020-12-31|0
B2VPAV01|SCE|Sněhoměrná lať|1961-01-01|2005-07-31|0
B2VRAN01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
B2VYRO01|SCE|Sněhoměrná lať|1981-04-09|1983-12-31|0
B2VYRO01|SCE|Sněhoměrná lať|1984-04-01|2008-07-31|0
B2ZAST01|SCE|Sněhoměrná lať|1962-04-01|1970-12-31|0
B2ZAST01|SCE|Sněhoměrná lať|1971-09-01|2013-05-31|0
B2ZAST01|SCE|Sněhoměrná lať|2013-07-01|2020-12-31|0
B2ZDAN01|SCE|Sněhoměrná lať|1961-01-01|1993-12-31|0
B2ZDAN01|SCE|Sněhoměrná lať|1994-02-01|2020-12-31|0
B2ZIDL01|SCE|Sněhoměrná lať|1961-01-01|2010-01-31|0
B2ZIDL01|SCE|Sněhoměrná lať|2010-04-01|2020-12-31|0
B2ZNOJ01|SCE|Sněhoměrná lať|1961-01-01|1961-12-31|0
L2DYLE01|SCE|Sněhoměrná lať|1998-01-01|2006-05-31|0
L2DYLE01|SCE|Sněhoměrná lať|2006-09-01|2020-12-31|0
L2KRAU01|SCE|Sněhoměrná lať|1981-01-01|2020-12-31|0
L2MLAL01|SCE|Sněhoměrná lať|1989-01-01|1999-06-30|0
L2MLAM01|SCE|Sněhoměrná lať|1961-01-01|1966-12-31|0
L2MLAV01|SCE|Sněhoměrná lať|1966-10-01|1969-11-30|0
L2MLAV01|SCE|Sněhoměrná lať|1970-02-01|1980-12-31|0
L2MLAV01|SCE|Sněhoměrná lať|1983-01-01|2020-12-31|0
L2TOUZ01|SCE|Sněhoměrná lať|1962-02-01|1979-12-31|0
L2TSEK01|SCE|Sněhoměrná lať|1961-01-01|1962-05-31|0
L2TSEK01|SCE|Sněhoměrná lať|1963-01-01|2020-12-31|0
L2VERU01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
L2ZLUT01|SCE|Sněhoměrná lať|1961-03-01|1961-04-30|0
L2ZLUT01|SCE|Sněhoměrná lať|1961-06-01|1962-01-31|0
L2ZLUT01|SCE|Sněhoměrná lať|1962-09-01|1964-05-31|0
L2ZLUT01|SCE|Sněhoměrná lať|1964-07-01|2006-10-31|0
L2ZLUT01|SCE|Sněhoměrná lať|2007-01-29|2020-12-31|0
L3ABER01|SCE|Sněhoměrná lať|1980-01-01|1988-11-30|0
L3ABER01|SCE|Sněhoměrná lať|1989-01-01|2020-12-31|0
L3AS0001|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
L3BDAR01|SCE|Sněhoměrná lať|1963-08-01|1971-12-31|0
L3BECO01|SCE|Sněhoměrná lať|1963-01-01|2020-12-31|0
L3BREZ01|SCE|Sněhoměrná lať|1961-01-01|1983-01-31|0
L3BREZ01|SCE|Sněhoměrná lať|1983-10-01|2010-12-31|0
L3BUBL01|SCE|Sněhoměrná lať|1980-01-01|2002-12-31|0
L3CHEB01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
L3DHRA01|SCE|Sněhoměrná lať|1984-03-01|1988-05-31|0
L3DHRA01|SCE|Sněhoměrná lať|1988-07-01|1989-07-31|0
L3DHRA01|SCE|Sněhoměrná lať|1989-10-01|1993-12-31|0
L3DOZD01|SCE|Sněhoměrná lať|1961-01-01|1976-12-31|0
L3DOZD01|SCE|Sněhoměrná lať|1978-01-01|1980-08-31|0
L3FRAL01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
L3HABA01|SCE|Sněhoměrná lať|1980-01-01|2020-12-31|0
L3HAZL01|SCE|Sněhoměrná lať|1980-01-01|2020-12-31|0
L3HROZ01|SCE|Sněhoměrná lať|1980-01-01|1982-12-31|0
L3HROZ01|SCE|Sněhoměrná lať|1983-04-01|1990-10-31|0
L3HROZ01|SCE|Sněhoměrná lať|1991-02-01|2020-12-31|0
L3JACH01|SCE|Sněhoměrná lať|1963-08-01|1974-10-31|0
L3KLIN01|SCE|Sněhoměrná lať|1963-08-01|2002-06-30|0
L3KLIN01|SCE|Sněhoměrná lať|2011-01-01|2020-12-31|0
L3KOLO01|SCE|Sněhoměrná lať|1961-01-01|2001-12-31|0
L3KOLO01|SCE|Sněhoměrná lať|2002-02-01|2012-12-31|0
L3KPOR01|SCE|Sněhoměrná lať|1966-01-01|1971-12-31|0
L3KVAL01|SCE|Sněhoměrná lať|1961-04-17|2020-12-31|0
L3KVAZ01|SCE|Sněhoměrná lať|1961-01-01|1961-11-30|0
L3KVAZ01|SCE|Sněhoměrná lať|1962-01-01|2013-04-30|0
L3KVAZ01|SCE|Sněhoměrná lať|2015-10-01|2020-12-31|0
L3KYNZ01|SCE|Sněhoměrná lať|2004-02-01|2008-05-31|0
L3LAZY01|SCE|Sněhoměrná lať|1987-01-01|1993-03-31|0
L3LAZY01|SCE|Sněhoměrná lať|1993-11-01|2017-12-31|0
L3LAZY01|SCE|Sněhoměrná lať|2018-12-01|2020-12-31|0
L3LUBY01|SCE|Sněhoměrná lať|1961-01-01|1996-01-31|0
L3LUBY01|SCE|Sněhoměrná lať|1996-03-01|2020-12-31|0
L3MERK01|SCE|Sněhoměrná lať|1962-11-01|1977-04-30|0
L3MERK01|SCE|Sněhoměrná lať|1979-04-01|1980-05-31|0
L3NEJD01|SCE|Sněhoměrná lať|1961-01-01|1963-03-31|0
L3NEJD01|SCE|Sněhoměrná lať|1963-06-01|1996-08-31|0
L3NEJD01|SCE|Sněhoměrná lať|1996-10-01|2020-12-31|0
L3OLOV01|SCE|Sněhoměrná lať|1980-01-01|1985-12-31|0
L3OLOV01|SCE|Sněhoměrná lať|1988-02-01|2020-12-31|0
L3POTU01|SCE|Sněhoměrná lať|1961-01-01|1980-12-31|0
L3PREB01|SCE|Sněhoměrná lať|1988-01-01|2012-12-31|0
L3PREB01|SCE|Sněhoměrná lať|2016-04-13|2017-12-31|0
L3PREB01|SCE|Sněhoměr automatický|2020-05-07|2020-12-31|2
L3SEMN01|SCE|Sněhoměrná lať|1961-01-01|1980-03-31|0
L3SEMN01|SCE|Sněhoměrná lať|1980-05-01|1988-05-31|0
L3SEMN01|SCE|Sněhoměrná lať|1988-07-01|1988-07-31|0
L3SEMN01|SCE|Sněhoměrná lať|1988-09-01|1996-02-29|0
L3SEMN01|SCE|Sněhoměrná lať|1996-04-01|2020-12-31|0
L3SIND01|SCE|Sněhoměrná lať|1963-12-01|1987-07-31|0
L3SIND01|SCE|Sněhoměrná lať|1988-07-01|2020-12-31|0
L3SKAL01|SCE|Sněhoměrná lať|1963-06-13|2012-04-30|0
L3SOKO01|SCE|Sněhoměrná lať|2016-04-12|2020-12-31|0
L3STRA01|SCE|Sněhoměrná lať|1980-01-01|2020-12-31|0
L3TEPL01|SCE|Sněhoměrná lať|1961-01-01|1972-04-30|0
L3TEPL01|SCE|Sněhoměrná lať|1972-06-01|1980-06-30|0
L3VRES01|SCE|Sněhoměrná lať|1972-12-01|1980-04-30|0
L3ZAND01|SCE|Sněhoměrná lať|1980-01-01|1982-03-31|0
L3ZAND01|SCE|Sněhoměrná lať|1982-05-01|1982-05-31|0
L3ZAND01|SCE|Sněhoměrná lať|1982-07-01|1985-04-30|0
L3ZAND01|SCE|Sněhoměrná lať|1985-06-01|1998-02-28|0
L3ZAND01|SCE|Sněhoměrná lať|1998-11-01|2019-12-31|0
L7HORK01|SCE|Sněhoměrná lať|2015-02-09|2020-12-31|0
L7PODH01|SCE|Sněhoměrná lať|2015-02-09|2020-12-31|0
L7SIND01|SCE|Sněhoměrná lať|2009-01-01|2020-12-31|0
U1VALE01|SCE|Sněhoměrná lať|1963-05-01|1980-04-30|0
U1VALE01|SCE|Sněhoměrná lať|1986-04-01|2007-08-31|0
U1VALE01|SCE|Sněhoměrná lať|2008-01-01|2008-07-31|0
H1BILA01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H1CDUL01|SCE|Sněhoměrná lať|2005-07-01|2019-12-31|0
H1CRKO01|SCE|Sněhoměrná lať|1961-01-01|1974-07-31|0
H1CRKO01|SCE|Sněhoměrná lať|1975-01-01|1978-06-30|0
H1CSKL01|SCE|Sněhoměrná lať|1996-10-01|2020-12-31|0
H1CSRA01|SCE|Sněhoměrná lať|1961-01-01|1996-09-30|0
H1DDVU01|SCE|Sněhoměrná lať|1963-04-01|1972-08-31|0
H1DDVU01|SCE|Sněhoměrná lať|1973-10-01|2020-12-31|0
H1DOUB01|SCE|Sněhoměrná lať|1963-01-01|1978-09-30|0
H1DVUR01|SCE|Sněhoměrná lať|1961-01-01|1979-12-31|0
H1FRAB01|SCE|Sněhoměrná lať|2004-04-21|2012-11-14|0
H1HMAR01|SCE|Sněhoměrná lať|1961-01-01|1986-12-31|0
H1HMAR01|SCE|Sněhoměrná lať|1987-06-01|1988-01-31|0
H1HMAR01|SCE|Sněhoměrná lať|1988-07-01|2020-12-31|0
H1HORI01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H1HOST01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H1HRIB01|SCE|Sněhoměrná lať|1995-01-01|2004-04-21|0
H1HRON01|SCE|Sněhoměrná lať|1961-01-01|2002-12-31|0
H1JANL01|SCE|Sněhoměrná lať|1962-01-01|1962-11-29|0
H1JANL01|SCE|Sněhoměrná lať|1962-12-01|1963-01-31|0
H1JANL01|SCE|Sněhoměrná lať|1963-04-01|1963-05-31|0
H1JANL01|SCE|Sněhoměrná lať|1964-09-01|1964-12-31|0
H1JANL01|SCE|Sněhoměrná lať|1965-07-09|1969-12-31|0
H1JANL01|SCE|Sněhoměrná lať|1973-08-23|1992-04-30|0
H1JARO01|SCE|Sněhoměrná lať|1961-01-01|1979-11-30|0
H1LBOU01|SCE|Sněhoměrná lať|1979-01-01|1999-09-30|0
H1LBOU01|SCE|Sněhoměrná lať|2002-10-04|2020-12-31|0
H1LUCB01|SCE|Sněhoměrná lať|1964-11-01|1970-03-31|0
H1LUCB01|SCE|Sněhoměrná lať|2009-01-20|2020-12-31|0
H1NACH01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H1PECS01|SCE|Sněhoměrná lať|1961-01-01|1971-12-31|0
H1PECS01|SCE|Sněhoměrná lať|1988-02-01|2020-12-31|0
H1POLI01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H1POMB01|SCE|Sněhoměrná lať|1997-05-01|2020-12-31|0
H1RUDN01|SCE|Sněhoměrná lať|1965-01-01|2008-04-30|0
H1RYCH01|SCE|Sněhoměrná lať|1995-05-01|2013-03-31|0
H1SMIR01|SCE|Sněhoměrná lať|1961-01-01|1961-12-31|0
H1SPIN01|SCE|Sněhoměrná lať|1973-04-01|1979-12-31|0
H1SPSV01|SCE|Sněhoměrná lať|1980-01-01|1987-10-31|0
H1SPSV01|SCE|Sněhoměrná lať|1989-01-01|1990-01-31|0
H1SPSV01|SCE|Sněhoměrná lať|1990-07-01|1995-01-31|0
H1STRA01|SCE|Sněhoměrná lať|2013-01-01|2013-10-31|0
H1STRA01|SCE|Sněhoměrná lať|2014-05-01|2014-05-31|0
H1STRA01|SCE|Sněhoměrná lať|2015-01-01|2015-02-28|0
H1STRA01|SCE|Sněhoměrná lať|2015-05-01|2020-12-31|0
H1TEPL01|SCE|Sněhoměrná lať|1963-08-01|2020-12-31|0
H1TEPZ01|SCE|Sněhoměrná lať|2018-09-13|2020-12-31|0
H1TRUT01|SCE|Sněhoměrná lať|1961-01-01|1979-12-31|0
H1TRUT01|SCE|Sněhoměrná lať|2013-07-25|2020-12-31|0
H1UPIC01|SCE|Sněhoměrná lať|1978-04-01|2020-12-31|0
H1VELI01|SCE|Sněhoměrná lať|1979-11-01|2020-12-31|0
H1VRCH01|SCE|Sněhoměrná lať|1975-10-01|2017-12-01|0
H1VRCH01|SCE|Sněhoměrná lať|2019-05-30|2020-12-31|0
H1ZACL01|SCE|Sněhoměrná lať|1964-01-01|2020-12-31|0
H2ALBR01|SCE|Sněhoměrná lať|1961-01-01|1979-12-31|0
H2BELC01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H2BILU01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H2BORH01|SCE|Sněhoměrná lať|1984-07-01|2020-12-31|0
H2CMEZ01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H2DEST01|SCE|Sněhoměrná lať|1974-05-01|1980-12-31|0
H2DEST01|SCE|Sněhoměrná lať|1982-01-01|2020-12-31|0
H2DOBN01|SCE|Sněhoměrná lať|1961-01-01|1997-06-30|0
H2DOBN01|SCE|Sněhoměrná lať|1999-06-01|2020-12-31|0
H2DOBR01|SCE|Sněhoměrná lať|1961-01-01|2008-09-30|0
H2DOUD01|SCE|Sněhoměrná lať|1961-01-01|1966-02-28|0
H2DOUD01|SCE|Sněhoměrná lať|1967-04-01|1968-12-31|0
H2DOUD01|SCE|Sněhoměrná lať|1969-07-01|1979-12-31|0
H2LUIS01|SCE|Sněhoměrná lať|1961-01-01|1973-09-30|0
H2LUIS01|SCE|Sněhoměrná lať|2003-01-01|2020-12-31|0
H2OLES01|SCE|Sněhoměrná lať|2001-11-01|2012-09-30|0
H2ORLZ01|SCE|Sněhoměrná lať|1963-06-01|2005-08-31|0
H2ORLZ01|SCE|Sněhoměrná lať|2006-06-01|2020-12-31|0
H2PECI01|SCE|Sněhoměrná lať|1961-01-01|1961-12-31|0
H2ROKY01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H2RYCH01|SCE|Sněhoměrná lať|1981-06-01|2020-12-31|0
H2SLAZ01|SCE|Sněhoměrná lať|1961-01-01|2016-12-31|2
H2SLAZ01|SCE|Sněhoměrná lať|2017-04-01|2020-12-31|2
H2ZDOB01|SCE|Sněhoměrná lať|1963-06-01|2020-12-31|0
H3BOZN01|SCE|Sněhoměrná lať|1963-08-01|2016-12-31|0
H3BOZN01|SCE|Sněhoměrná lať|2020-11-01|2020-12-31|0
H3BRIS01|SCE|Sněhoměrná lať|1980-01-01|1997-07-31|0
H3BROU01|SCE|Sněhoměrná lať|1961-01-01|2000-10-31|0
H3BROU01|SCE|Sněhoměrná lať|2000-12-01|2020-12-31|0
H3CHLM01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H3DOBC01|SCE|Sněhoměrná lať|1961-01-01|1979-12-31|0
H3DOBC01|SCE|Sněhoměrná lať|1981-01-01|2020-12-31|0
H3HOLO01|SCE|Sněhoměrná lať|1963-09-01|2020-12-31|0
H3HPOU01|SCE|Sněhoměrná lať|1961-01-01|1993-03-31|0
H3HRAD01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H3JICI01|SCE|Sněhoměrná lať|1961-01-01|1969-12-31|0
H3JICI01|SCE|Sněhoměrná lať|2002-10-16|2020-12-31|0
H3LBEL01|SCE|Sněhoměrná lať|2003-12-01|2020-12-31|0
H3LIBA01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H3NBYD01|SCE|Sněhoměrná lať|1961-01-01|1970-10-31|0
H3NBYD01|SCE|Sněhoměrná lať|1973-02-01|2020-12-31|0
H3NECH01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H3SLAT01|SCE|Sněhoměrná lať|1971-07-08|2012-02-29|0
H3SLAT01|SCE|Sněhoměrná lať|2013-08-06|2020-12-31|0
H3SVOD01|SCE|Sněhoměrná lať|2010-11-22|2020-12-31|0
H3ZLUN01|SCE|Sněhoměrná lať|1961-01-01|2006-03-31|0
H7HERM01|SCE|Sněhoměrná lať|2000-01-01|2000-12-31|0
H7MCHL01|SCE|Sněhoměrná lať|2000-01-01|2000-12-31|0
H7RADV01|SCE|Sněhoměrná lať|2000-01-01|2000-12-31|0
H7SPIN01|SCE|Sněhoměrná lať|2008-11-01|2020-12-31|0
P2NPAK01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
H1CIST01|SCE|Sněhoměrná lať|1961-01-01|2012-12-31|0
H1VITK01|SCE|Sněhoměrná lať|1962-07-01|1978-12-31|0
P2BENE01|SCE|Sněhoměrná lať|1961-01-01|2000-07-31|0
P2BENE01|SCE|Sněhoměrná lať|2000-12-01|2020-12-31|0
P2CDUB01|SCE|Sněhoměrná lať|1961-01-01|1989-10-31|0
P2CDUB01|SCE|Sněhoměrná lať|1990-11-01|2011-02-28|0
P2CDUB01|SCE|Sněhoměr automatický|2019-09-12|2020-12-31|0
P2DESN01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P2DVOR01|SCE|Sněhoměr automatický|2019-10-21|2020-12-31|0
P2HARR01|SCE|Sněhoměrná lať|1961-01-01|2012-04-30|0
P2HARR01|SCE|Sněhoměrná lať|2018-10-01|2020-12-31|0
P2HODK01|SCE|Sněhoměrná lať|1963-04-01|1979-12-31|0
P2HOLE01|SCE|Sněhoměrná lať|1982-04-13|2020-12-31|0
P2JDUL01|SCE|Sněhoměrná lať|1972-01-01|2012-12-31|0
P2JDUL01|SCE|Sněhoměrná lať|2013-05-01|2020-12-31|0
P2JILE01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P2KORE01|SCE|Sněhoměrná lať|1961-01-01|1999-09-30|0
P2KORE01|SCE|Sněhoměrná lať|1999-10-14|2020-12-31|0
P2LIBS01|SCE|Sněhoměrná lať|1961-01-01|1985-12-31|0
P2LOMN01|SCE|Sněhoměrná lať|1984-01-01|2020-12-31|0
P2MISE01|SCE|Sněhoměrná lať|1995-06-01|2006-05-31|0
P2ROKY01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P2ROPR01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P2SEMI01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P2SMRZ01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
P2STUD01|SCE|Sněhoměrná lať|1961-01-01|2006-06-30|0
P2TURN01|SCE|Sněhoměrná lať|1961-01-01|1968-07-31|0
P2TURN01|SCE|Sněhoměrná lať|1969-06-01|2012-06-30|0
P2TURN01|SCE|Sněhoměrná lať|2012-09-01|2014-02-03|0
P2VRTK01|SCE|Sněhoměrná lať|1961-01-01|2016-05-23|0
P2VSEL01|SCE|Sněhoměrná lať|2016-04-01|2020-12-31|0
P2VYSK01|SCE|Sněhoměrná lať|1961-01-01|2010-06-30|0
P2VYSK01|SCE|Sněhoměrná lať|2013-10-01|2020-12-31|0
P2VYSO01|SCE|Sněhoměrná lať|1961-01-01|1993-09-30|0
P2ZBRO01|SCE|Sněhoměrná lať|1961-01-01|2003-01-31|0
P2ZBRO01|SCE|Sněhoměrná lať|2003-08-01|2004-05-31|0
P2ZBRO01|SCE|Sněhoměrná lať|2004-08-01|2020-12-31|0
U2ANDE01|SCE|Sněhoměrná lať|1968-02-01|1972-06-30|0
U2ANDE01|SCE|Sněhoměrná lať|1973-01-01|1993-03-31|0
U2BEDR01|SCE|Sněhoměrná lať|1961-06-01|2020-12-31|0
U2CELI01|SCE|Sněhoměrná lať|1961-01-01|1967-11-30|0
U2CELI01|SCE|Sněhoměrná lať|1968-01-01|1971-03-13|0
U2CELI01|SCE|Sněhoměrná lať|1971-04-01|1971-06-30|0
U2CELI01|SCE|Sněhoměrná lať|1971-09-01|1974-12-31|0
U2CELI01|SCE|Sněhoměrná lať|1976-06-01|1984-12-31|0
U2CELI01|SCE|Sněhoměrná lať|1985-08-01|1990-10-08|0
U2CELI01|SCE|Sněhoměrná lať|1990-10-24|2005-10-31|0
U2CELI01|SCE|Sněhoměrná lať|2006-05-01|2020-12-31|0
U2CHOT01|SCE|Sněhoměrná lať|1963-06-01|2013-03-31|0
U2CHOT01|SCE|Sněhoměrná lať|2013-05-01|2020-09-30|0
U2CHRV01|SCE|Sněhoměrná lať|1988-01-01|2020-12-31|0
U2CVIK01|SCE|Sněhoměrná lať|1961-01-01|1962-09-30|0
U2DOKY01|SCE|Sněhoměrná lať|1961-01-01|2017-01-05|0
U2DOKY01|SCE|Sněhoměrná lať|2017-02-06|2020-12-31|0
U2DUBA01|SCE|Sněhoměrná lať|1961-01-01|2010-05-31|0
U2DUBA01|SCE|Sněhoměrná lať|2010-08-01|2013-01-31|0
U2DUBA01|SCE|Sněhoměrná lať|2013-03-01|2020-12-31|0
U2FRYK01|SCE|Sněhoměrná lať|1962-09-01|1962-09-30|0
U2FRYK01|SCE|Sněhoměrná lať|1962-11-08|1965-09-30|0
U2FRYK01|SCE|Sněhoměrná lať|1965-11-01|1965-12-31|0
U2FRYK01|SCE|Sněhoměrná lať|1966-04-01|1967-03-31|0
U2FRYK01|SCE|Sněhoměrná lať|1967-05-01|1967-11-30|0
U2FRYK01|SCE|Sněhoměrná lať|1970-04-01|1970-07-31|0
U2FRYK01|SCE|Sněhoměrná lať|1989-01-01|1993-12-31|0
U2HEJN01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
U2HRAD01|SCE|Sněhoměrná lať|1961-01-01|1967-02-28|0
U2HRAD01|SCE|Sněhoměrná lať|1967-03-11|1968-06-30|0
U2JANI01|SCE|Sněhoměrná lať|1961-01-01|1963-12-31|0
U2JANI01|SCE|Sněhoměrná lať|1964-04-01|1968-12-31|0
U2JANI01|SCE|Sněhoměrná lať|1970-04-01|2019-04-30|0
U2JAPO01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
U2JEST01|SCE|Sněhoměrná lať|1968-04-01|1970-10-31|0
U2JEST01|SCE|Sněhoměrná lať|1971-01-01|1971-12-31|0
U2JEST01|SCE|Sněhoměrná lať|1978-01-01|1979-09-30|0
U2KRAV01|SCE|Sněhoměrná lať|1962-09-01|1968-07-31|0
U2KRAV01|SCE|Sněhoměrná lať|1968-09-01|1968-11-30|0
U2KRAV01|SCE|Sněhoměrná lať|1969-01-01|1969-05-31|0
U2KRAV01|SCE|Sněhoměrná lať|1969-07-01|1993-04-30|0
U2KRAV01|SCE|Sněhoměrná lať|1993-08-01|2000-02-29|0
U2KRAV01|SCE|Sněhoměrná lať|2000-04-01|2012-12-31|0
U2KRIN01|SCE|Sněhoměrná lať|1961-01-01|1982-12-31|0
U2KRIN01|SCE|Sněhoměrná lať|1983-03-01|2020-12-31|0
U2LIBC01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
U2MARE01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
U2MFOJ01|SCE|Sněhoměrná lať|1961-01-01|1969-09-30|0
U2MFOJ01|SCE|Sněhoměrná lať|1970-01-01|1989-10-01|0
U2MFOJ01|SCE|Sněhoměrná lať|1989-12-01|2020-12-31|0
U2MIMO01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
U2NBOR01|SCE|Sněhoměrná lať|1961-01-01|2015-08-31|0
U2NMES01|SCE|Sněhoměrná lať|1968-02-01|1975-12-31|0
U2NMES01|SCE|Sněhoměrná lať|1976-03-01|2020-12-31|0
U2PERT01|SCE|Sněhoměrná lať|1996-05-01|2007-10-31|0
U2PRED01|SCE|Sněhoměrná lať|1995-08-01|1999-03-31|0
U2PRED01|SCE|Sněhoměrná lať|1999-08-01|2020-12-31|0
U2STRR01|SCE|Sněhoměrná lať|1961-01-01|1965-12-31|0
U2STRR01|SCE|Sněhoměrná lať|1966-11-01|2020-12-31|0
U2VITK01|SCE|Sněhoměrná lať|1961-01-01|1986-01-31|0
U2ZAHR01|SCE|Sněhoměrná lať|1961-01-01|2013-10-07|0
U2ZAHR01|SCE|Sněhoměrná lať|2014-01-01|2020-12-31|0
U2ZAND01|SCE|Sněhoměrná lať|1961-01-01|2020-12-31|0
U7HEJN01|SCE|Sněhoměrná lať|2009-01-01|2020-12-31|0
O1ALBR01|SCE|Sněhoměrná lať|1962-08-01|2012-12-31|0
O1BART01|SCE|Sněhoměrná lať|1962-04-01|1963-06-30|0
O1BART01|SCE|Sněhoměrná lať|1964-01-01|1968-09-30|0
O1BART01|SCE|Sněhoměrná lať|1971-01-01|1974-01-31|0
O1BART01|SCE|Sněhoměrná lať|1974-03-01|1979-12-31|0
O1BASK01|SCE|Sněhoměrná lať|1972-01-01|1975-04-26|0
O1BASK01|SCE|Sněhoměrná lať|1975-06-01|1980-12-31|0
O1BERC01|SCE|Sněhoměrná lať|1961-01-01|1971-12-31|0
O1BERC01|SCE|Sněhoměrná lať|1972-02-01|1972-12-31|0
O1BERC01|SCE|Sněhoměrná lať|1973-02-01|1979-04-30|0
O1BIKR01|SCE|Sněhoměrná lať|1988-08-01|1994-11-30|0
O1BIKR01|SCE|Sněhoměrná lať|1995-05-01|2006-05-10|0
O1BILA01|SCE|Sněhoměrná lať|1961-01-01|1991-09-30|0
O1BILA01|SCE|Sněhoměrná lať|1991-12-01|2020-12-31|0
O1BILH01|SCE|Sněhoměrná lať|1961-01-01|2017-10-15|0
O1BILH01|SCE|Sněhoměrná lať|2019-09-10|2020-12-31|0
O1BILM01|SCE|Sněhoměrná lať|2017-10-16|2019-07-31|0
O1BILO01|SCE|Sněhoměrná lať|1961-01-01|1965-10-31|0
O1BILO01|SCE|Sněhoměrná lať|1967-05-01|1971-06-30|0
O1BILO01|SCE|Sněhoměrná lať|1972-03-01|1972-03-31|0
O1BILO01|SCE|Sněhoměrná lať|1972-08-01|2020-12-31|0
O1BOHD01|SCE|Sněhoměrná lať|1961-01-01|1994-07-31|0
O1BOHD01|SCE|Sněhoměrná lať|1994-09-01|2012-06-30|0
O1BOHU01|SCE|Sněhoměrná lať|1962-04-01|1971-12-31|0
O1BOHU01|SCE|Sněhoměrná lať|1972-02-01|2020-12-31|0
O1BRID01|SCE|Sněhoměrná lať|1961-01-01|1980-04-30|0
O1BRUN01|SCE|Sněhoměrná lať|1963-03-01|1969-08-31|0
O1BRUN01|SCE|Sněhoměrná lať|1969-10-01|1971-12-31|0
O1BRUN01|SCE|Sněhoměrná lať|1972-03-01|1972-12-31|0
O1BRUN01|SCE|Sněhoměrná lať|1973-03-01|1973-11-30|0
O1BRUN01|SCE|Sněhoměrná lať|1974-02-01|1974-12-31|0
O1BRUN01|SCE|Sněhoměrná lať|1975-02-01|1975-11-30|0
O1BRUN01|SCE|Sněhoměrná lať|1976-01-01|1978-07-31|0
O1BRUN01|SCE|Sněhoměrná lať|1979-03-01|1993-12-31|0
O1BUDI01|SCE|Sněhoměrná lať|1961-01-01|1988-11-05|0
O1BUDI01|SCE|Sněhoměrná lať|1989-01-01|2020-12-31|0
O1BUKO01|SCE|Sněhoměrná lať|2008-01-01|2014-07-31|0
O1CELA01|SCE|Sněhoměrná lať|1961-01-01|2012-12-31|0
